X,frankfurt_urban.MA[0].idLayer/sequenceUpdateDa:vector
0.1,0
46.79,1
46.8,2
46.81,3
46.82,4
46.83,5
46.84,6
46.85,7
46.86,8
46.87,9
46.88,10
46.89,11
46.9,12
46.91,13
46.92,14
46.93,15
46.94,16
46.95,17
46.96,18
46.97,19
46.98,20
46.99,21
47,22
47.01,23
47.02,24
47.03,25
47.04,26
47.05,27
47.06,28
47.07,29
47.08,30
47.09,31
47.1,32
47.11,33
47.12,34
47.13,35
47.14,36
47.15,37
47.16,38
47.17,39
47.18,40
47.19,41
47.2,42
47.21,43
47.22,44
47.23,45
47.24,46
47.25,47
47.26,48
47.27,49
47.28,50
47.29,51
47.3,52
47.31,53
47.32,54
47.33,55
47.34,56
47.35,57
47.36,58
47.37,59
47.38,60
47.39,61
47.4,62
47.41,63
47.42,64
47.43,65
47.44,66
47.45,67
47.46,68
47.47,69
47.48,70
47.49,71
47.5,72
47.51,73
47.52,74
47.53,75
47.54,76
47.55,77
47.56,78
47.57,79
47.58,80
47.59,81
47.6,82
47.61,83
47.62,84
47.63,85
47.64,86
47.65,87
47.66,88
47.67,89
47.68,90
47.69,91
47.7,92
47.71,93
47.72,94
47.73,95
47.74,96
47.75,97
47.76,98
47.77,99
47.78,100
47.79,101
47.8,102
47.81,103
47.82,104
47.83,105
47.84,106
47.85,107
47.86,108
47.87,109
47.88,110
47.89,111
47.9,112
47.91,113
47.92,114
47.93,115
47.94,116
47.95,117
47.96,118
47.97,119
47.98,120
47.99,121
48,122
48.01,123
48.02,124
48.03,125
48.04,126
48.05,127
48.06,128
48.07,129
48.08,130
48.09,131
48.1,132
48.11,133
48.12,134
48.13,135
48.14,136
48.15,137
48.16,138
48.17,139
48.18,140
48.19,141
48.2,142
48.21,143
48.22,144
48.23,145
48.24,146
48.25,147
48.26,148
48.27,149
48.28,150
48.29,151
48.3,152
48.31,153
48.32,154
48.33,155
48.34,156
48.35,157
48.36,158
48.37,159
48.38,160
48.39,161
48.4,162
48.41,163
48.42,164
48.43,165
48.44,166
48.45,167
48.46,168
48.47,169
48.48,170
48.49,171
48.5,172
48.51,173
48.52,174
48.53,175
48.54,176
48.55,177
48.56,178
48.57,179
48.58,180
48.59,181
48.6,182
48.61,183
48.62,184
48.63,185
48.64,186
48.65,187
48.66,188
48.67,189
48.68,190
48.69,191
48.7,192
48.71,193
48.72,194
48.73,195
48.74,196
48.75,197
48.76,198
48.77,199
48.78,200
48.79,201
48.8,202
48.81,203
48.82,204
48.83,205
48.84,206
48.85,207
48.86,208
48.87,209
48.88,210
48.89,211
48.9,212
48.91,213
48.92,214
48.93,215
48.94,216
48.95,217
48.96,218
48.97,219
48.98,220
48.99,221
49,222
49.01,223
49.02,224
49.03,225
49.04,226
49.05,227
49.06,228
49.07,229
49.08,230
49.09,231
49.1,232
49.11,233
49.12,234
49.13,235
49.14,236
49.15,237
49.16,238
49.17,239
49.18,240
49.19,241
49.2,242
49.21,243
49.22,244
49.23,245
49.24,246
49.25,247
49.26,248
49.27,249
49.28,250
49.29,251
49.3,252
49.31,253
49.32,254
49.33,255
49.34,256
49.35,257
49.36,258
49.37,259
49.38,260
49.39,261
49.4,262
49.41,263
49.42,264
49.43,265
49.44,266
49.45,267
49.46,268
49.47,269
49.48,270
49.49,271
49.5,272
49.51,273
49.52,274
49.53,275
49.54,276
49.55,277
49.56,278
49.57,279
49.58,280
49.59,281
49.6,282
49.61,283
49.62,284
49.63,285
49.64,286
49.65,287
49.66,288
49.67,289
49.68,290
49.69,291
49.7,292
49.71,293
49.72,294
49.73,295
49.74,296
49.75,297
49.76,298
49.77,299
49.78,300
49.79,301
49.8,302
49.81,303
49.82,304
49.83,305
49.84,306
49.85,307
49.86,308
49.87,309
49.88,310
49.89,311
49.9,312
49.91,313
49.92,314
49.93,315
49.94,316
49.95,317
49.96,318
49.97,319
49.98,320
49.99,321
50,322
50.01,323
50.02,324
50.03,325
50.04,326
50.05,327
50.06,328
50.07,329
50.08,330
50.09,331
50.1,332
50.11,333
50.12,334
50.13,335
50.14,336
50.15,337
50.16,338
50.17,339
50.18,340
50.19,341
50.2,342
50.21,343
50.22,344
50.23,345
50.24,346
50.25,347
50.26,348
50.27,349
50.28,350
50.29,351
50.3,352
50.31,353
50.32,354
50.33,355
50.34,356
50.35,357
50.36,358
50.37,359
50.38,360
50.39,361
50.4,362
50.41,363
50.42,364
50.43,365
50.44,366
50.45,367
50.46,368
50.47,369
50.48,370
50.49,371
50.5,372
